model,prompt_type,language,cefr,file,repetitive_words_removed,invalid_sentences_removed,long_words_removed,invalid_char_words_removed
google--gemma-3-27b-it,regular,Lithuanian,C1,0216-205952.json,0,2,0,7
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-153938.json,0,5,0,1
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-145504.json,0,4,0,2
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-164505.json,0,4,0,4
google--gemma-3-27b-it,regular,Lithuanian,C1,0218-152654.json,0,2,0,2
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-122504.json,2,8,0,5
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-120712.json,0,2,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-130508.json,0,5,0,1
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-130007.json,0,10,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-133101.json,0,2,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-131111.json,5,4,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-121252.json,0,2,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-141251.json,2,2,0,10
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-135254.json,0,6,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-151214.json,0,1,0,17
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-131740.json,7,7,0,2
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-133644.json,0,4,0,5
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-142345.json,0,6,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-142045.json,0,9,0,1
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-124754.json,0,2,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-132712.json,1,2,0,1
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-152436.json,0,3,0,1
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-123850.json,1,1,0,2
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-121828.json,0,4,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-143451.json,0,1,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-123023.json,1,3,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-124404.json,0,16,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-144229.json,0,3,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-132219.json,5,2,0,8
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-135744.json,1,8,0,1
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-134704.json,4,5,0,1
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-125523.json,0,3,0,0
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-142854.json,0,2,0,1
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-140458.json,0,11,0,6
google--gemma-3-27b-it,regular,Lithuanian,A1,0216-145447.json,0,1,0,0
